Starting Coordinate; End Coordinate; True Distance(m) 
[20.957975378, 32.709992324];[20.956927216, 32.711292998];175.16069390345635
[20.956927216, 32.711292998];[20.956926947, 32.711293332];0.04497109319493636
[20.956926678, 32.711293666];[20.955840634, 32.712641164];181.47371259080282
[20.955840634, 32.712641164];[20.955840365, 32.712641498];0.04497094451302447
[20.955840096, 32.712641832];[20.954744647, 32.714000812];183.02742796436436
[20.954744647, 32.714000812];[20.954744378, 32.714001145];0.04487884004600649
[20.954744109, 32.714001479];[20.953583522, 32.71544106];193.89095119803113
[20.953583522, 32.71544106];[20.953583253, 32.715441394];0.04497063423295808
[20.953582984, 32.715441728];[20.953137743, 32.715993944];74.37782798126882
[20.953137743, 32.715993944];[20.953137474, 32.715994277];0.04487861992816498
[20.952654439, 32.715855445];[20.952654707, 32.71585511];0.04500988767252108
[20.952654439, 32.715855445];[20.952654837, 32.715855559];0.03953735663950805
[20.952654707, 32.71585511];[20.953169319, 32.715211406];86.46826072561392
[20.953169319, 32.715211406];[20.953169586, 32.715211071];0.04495731740700209
[20.953169854, 32.715210736];[20.954324268, 32.71376658];193.9863780588259
[20.954324268, 32.71376658];[20.954324536, 32.713766245];0.04501011669631843
[20.954324804, 32.71376591];[20.955414578, 32.712402421];183.14311636987233
[20.955414578, 32.712402421];[20.955414846, 32.712402086];0.045010265777171724
[20.955415113, 32.712401751];[20.956494266, 32.711051366];181.3758187184133
[20.956494266, 32.711051366];[20.956494533, 32.711051031];0.0449577680485739
[20.956494801, 32.711050696];[20.957539067, 32.709743786];175.52948322781637
[20.957539067, 32.709743786];[20.957539335, 32.709743451];0.04501055595338047
[20.957539603, 32.709743116];[20.95865457, 32.708347532];187.43175935667514
[20.95865457, 32.708347532];[20.958654837, 32.708347197];0.044958061641896634
[20.958655105, 32.708346862];[20.959768294, 32.706953304];187.15190106898044
[20.959768294, 32.706953304];[20.959768562, 32.706952969];0.04501086286849983
[20.959768829, 32.706952634];[20.960848359, 32.705601023];181.51114558562716
[20.960848359, 32.705601023];[20.960848627, 32.705600688];0.045011011820643945
[20.961753194, 32.706119795];[20.961753188, 32.706119803];0.0010542607860781384
[20.96175292, 32.706120138];[20.960676431, 32.707465667];180.78955902752188
[20.960676431, 32.707465667];[20.960676163, 32.707466002];0.045010727123321034
[20.960675895, 32.707466337];[20.959558893, 32.708862309];187.5748463789341
[20.959558893, 32.708862309];[20.959558625, 32.708862643];0.04491843223603497
[20.959558357, 32.708862978];[20.958442435, 32.710257401];187.37447949198258
[20.958442435, 32.710257401];[20.958442167, 32.710257736];0.04501042334700462
[20.958441899, 32.710258071];[20.957401048, 32.711558508];174.75218666919378
[20.957401048, 32.711558508];[20.95740078, 32.711558843];0.04501028041699721
[20.957400512, 32.711559177];[20.956318959, 32.712910285];181.56842923481844
[20.956318959, 32.712910285];[20.956318691, 32.71291062];0.04501013231177133
[20.956318423, 32.712910954];[20.955228944, 32.714271774];182.88096554932667
[20.955228944, 32.714271774];[20.955228676, 32.714272109];0.045009983805174486
[20.955228408, 32.714272444];[20.954074004, 32.715714151];193.75950946824253
[20.954074004, 32.715714151];[20.954073749, 32.71571447];0.04284956430481239
[20.95451493, 32.715960118];[20.954515188, 32.715959795];0.043376398679626
[20.954515188, 32.715959795];[20.955665604, 32.714517053];193.6446543484026
[20.955665604, 32.714517053];[20.955665872, 32.714516718];0.04500991914684182
[20.955666139, 32.714516383];[20.956751729, 32.713154746];182.75125426524264
[20.956751729, 32.713154746];[20.956751996, 32.713154411];0.04495742508070631
[20.956752263, 32.713154076];[20.957831247, 32.711800538];181.65701816246346
[20.957831247, 32.711800538];[20.957831514, 32.711800202];0.04504991267259569
[20.957831781, 32.711799867];[20.958867455, 32.710500482];174.3823171549149
[20.958867455, 32.710500482];[20.958867723, 32.710500147];0.045010360064525974
[20.95886799, 32.710499811];[20.959980555, 32.709103765];187.34717260936156
[20.959980555, 32.709103765];[20.959980822, 32.70910343];0.04495786682263679
[20.95998109, 32.709103094];[20.961096055, 32.707703837];187.77036102031482
[20.961096055, 32.707703837];[20.961096322, 32.707703501];0.04505035717213289
[20.961096589, 32.707703166];[20.962168018, 32.706358357];180.45651870892402
[20.962168018, 32.706358357];[20.962168285, 32.706358022];0.04495816593509376
[20.962691446, 32.706658249];[20.962691442, 32.706658253];0.0005829594345369428
[20.962691172, 32.706658586];[20.961609177, 32.707992911];180.04995526816185
[20.961609177, 32.707992911];[20.961608907, 32.707993244];0.0449325247087783
[20.961608637, 32.707993577];[20.960478666, 32.709386871];188.0148540453172
[20.960478666, 32.709386871];[20.960478396, 32.709387204];0.04493236872108072
[20.960478126, 32.709387537];[20.959352207, 32.710775638];187.32193883705258
[20.959352207, 32.710775638];[20.959351936, 32.710775971];0.044985477183097
[20.959351666, 32.710776304];[20.958305829, 32.712065497];173.98157413492632
[20.958305829, 32.712065497];[20.958305559, 32.71206583];0.044932067884361306
[20.958305289, 32.712066163];[20.957212517, 32.71341303];181.77217787150113
[20.957212517, 32.71341303];[20.957212247, 32.713413363];0.04493191787896286
[20.957211977, 32.713413695];[20.956113905, 32.714766907];182.6359717131081
[20.956113905, 32.714766907];[20.956113635, 32.71476724];0.0449317657829481
[20.956113365, 32.714767573];[20.954949526, 32.716201627];193.55502689044627
[20.954949526, 32.716201627];[20.954949263, 32.716201951];0.04373305943275397
[20.955443512, 32.716477146];[20.955443775, 32.716476814];0.04446997625039014
[20.955443775, 32.716476814];[20.956586071, 32.715032049];193.40523024369406
[20.956586071, 32.715032049];[20.956586337, 32.715031713];0.044997085704854306
[20.956586603, 32.715031377];[20.957664263, 32.713668166];182.48037401163631
[20.957664263, 32.713668166];[20.957664529, 32.71366783];0.04499723460797108
[20.957664795, 32.713667494];[20.958738603, 32.712308969];181.8459793669321
[20.958738603, 32.712308969];[20.958738869, 32.712308632];0.04508991267614132
[20.958739135, 32.712308296];[20.959764181, 32.711011286];173.60513575155727
[20.959764181, 32.711011286];[20.959764447, 32.71101095];0.04499752101971452
[20.959764713, 32.711010613];[20.960870463, 32.709611294];187.2918651197231
[20.960870463, 32.709611294];[20.960870729, 32.709610958];0.044997671980689574
[20.960870995, 32.709610621];[20.961981905, 32.708204572];188.1850098714477
[20.961981905, 32.708204572];[20.961982171, 32.708204235];0.045090353799722566
[20.961982437, 32.708203899];[20.963043483, 32.706860773];179.75622707420575
[20.963043483, 32.706860773];[20.963043749, 32.706860436];0.0450904986144129
[20.949760462, 32.714942833];[20.950360035, 32.715224727];64.54951129721776
[20.950360035, 32.715224727];[20.950360413, 32.715224905];0.040710260137438094
[20.950360801, 32.715225057];[20.95074961, 32.715377732];40.33564439584301
[20.95074961, 32.715377732];[20.950749997, 32.715377884];0.04014959428036899
[20.950750278, 32.715378206];[20.951077534, 32.715754075];51.94237524509752
[20.951077534, 32.715754075];[20.951077815, 32.715754398];0.04462368476693757
[20.951078228, 32.715754404];[20.95155654, 32.715762179];45.011006670815775
[20.95155654, 32.715762179];[20.951556953, 32.715762186];0.03886550803597049
[20.951557359, 32.715762263];[20.952081347, 32.715861091];50.512195280969614
[20.952081347, 32.715861091];[20.952081754, 32.715861168];0.039240320692429206
[20.952082167, 32.715861164];[20.952654026, 32.715855449];53.807820067137555
[20.952654026, 32.715855449];[20.952654439, 32.715855445];0.038860152012483724
[20.952654837, 32.715855559];[20.953137076, 32.715994163];47.92261751409582
[20.953137076, 32.715994163];[20.953137474, 32.715994277];0.039537276295018534
